message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.814199855";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.812870666";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.810631397";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.799245983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.796550683";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.795585016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.782068072";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.780647958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.779408560";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.767143281";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.764836081";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.763038144";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.750492785";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.748027600";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.746980831";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.735082222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.732845065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.731115285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.717929642";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.716072971";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.715301314";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.702747666";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.701179043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.699412274";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.686037300";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.685230092";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.683561887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.669571586";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.668209578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.667002303";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.654074551";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.652287637";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.651798814";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.638317958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.636911049";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.634777016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.623097267";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.620679060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.619655009";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.606169082";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.604756417";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.602958024";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.590250998";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.588832262";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.587059877";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.574513642";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.573308543";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.572446544";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.558915253";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.556262271";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.555471221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.542373057";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.540318166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.539326044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.526292227";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.525713612";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.523334921";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.512758151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.511069878";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.508680918";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.496621377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.492694857";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.492331881";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.478247804";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.476247860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.475135036";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.462245435";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.460202930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.460122019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.451816138";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.445815193";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.444288932";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.430368016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.429346857";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.416519687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.397433253";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.396702184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.394875962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.384451274";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.382393669";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.379585240";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.372943721";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.366031284";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.364579752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.353650619";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.350424282";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.333744501";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.332949511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.331860253";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.319042816";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.317423939";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.315823540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.302214863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.300901207";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.287351652";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.285693145";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.284739299";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.273119792";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.270229902";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.267604865";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.257261244";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.254404425";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.253252801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.247775094";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.239514149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.224828787";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.222876302";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.219363613";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.209210906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.195153367";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.188299175";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.176727555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.158472090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.142606857";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.139993649";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.127780392";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.125929224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.110638570";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.081364308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.077313447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.070119369";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.046527378";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.042908201";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.030226309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.028932019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.026849232";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630055.014107013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.012120996";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630055.010830143";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630055.000387923";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.998656576";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.995695243";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.981636872";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.980276910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.979033074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.965718611";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.964220362";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.962946000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.950600897";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.949149124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.947910218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.933933540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.932621216";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.930458079";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.917125218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.917633715";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.914949127";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.904495918";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.902058227";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.900521446";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.886497956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.885586119";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.882576656";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.870078953";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.868968325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.867594577";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.854301388";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.852095702";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.850855023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.838005858";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.836993643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.835528185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.822600463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.821241202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.819202317";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.806512475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.803788983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.803121542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.790302195";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.788117167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.787158533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.774387808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.772618600";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.770787716";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.758555684";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.756592099";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.754739329";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.741733336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.740278946";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.738804935";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.726257637";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630054.724314342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630054.722989363";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630054.713189364";"./src/turtle.cpp:update:260"
